                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |   99518748 |          0 |          0 |          0 |          0 |          0 |          0 |  548026053 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  548594650 |          0 |          0 |          0 |          0 |          0 |          0 |   24953778
  Cycles                             |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200 |  399001200
  IPC                                |       0.25 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.37 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.37 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.06
  Time (ns)                          |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300
  Idle time (ns)                     |   86879639 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   16736065 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   16707929 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   99750300 |   96962620
  Idle time (%)                      |      87.1% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      16.8% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      16.7% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      97.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    5474132 |          0 |          0 |          0 |          0 |          0 |          0 |   48254078 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   48350962 |          0 |          0 |          0 |          0 |          0 |          0 |    1569395
  num incorrect                      |     125772 |          0 |          0 |          0 |          0 |          0 |          0 |     888512 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     886571 |          0 |          0 |          0 |          0 |          0 |          0 |       7949
  misprediction rate                 |      2.25% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      1.81% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      1.80% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.50%
