                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     | Core 16     | Core 17     | Core 18     | Core 19     | Core 20     | Core 21     | Core 22     | Core 23     | Core 24     | Core 25     | Core 26     | Core 27     | Core 28     | Core 29     | Core 30     | Core 31     | Core 32     | Core 33     | Core 34     | Core 35     | Core 36     | Core 37     | Core 38     | Core 39     | Core 40     | Core 41     | Core 42     | Core 43     | Core 44     | Core 45     | Core 46     | Core 47     | Core 48     | Core 49     | Core 50     | Core 51     | Core 52     | Core 53     | Core 54     | Core 55     | Core 56     | Core 57     | Core 58     | Core 59     | Core 60     | Core 61     | Core 62     | Core 63    
  Instructions                       |   149090256 |           0 |           0 |           0 |           0 |           0 |           0 |   217043580 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |   138514183 |           0 |           0 |           0 |           0 |           0 |           0 |  1372201977
  Cycles                             |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600 |  1205041600
  IPC                                |        0.12 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.18 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.11 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        1.14
  Time (ns)                          |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400
  Idle time (ns)                     |   268504217 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   277087312 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   268998521 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |   301260400 |    36329015
  Idle time (%)                      |       89.1% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |       92.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |       89.3% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |       12.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    21026445 |           0 |           0 |           0 |           0 |           0 |           0 |     1226993 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |    13612710 |           0 |           0 |           0 |           0 |           0 |           0 |   155453897
  num incorrect                      |       20264 |           0 |           0 |           0 |           0 |           0 |           0 |       64090 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |       52062 |           0 |           0 |           0 |           0 |           0 |           0 |    15137492
  misprediction rate                 |       0.10% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       4.96% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.38% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       8.87%
